date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,weekly_hosp_admissions_per_million,new_vaccinations_smoothed_per_million
2022-02-09,762.817,0.935,,6216.0
2022-02-10,757.378,1.02,,6519.0
2022-02-11,757.576,1.074,,6024.0
2022-02-12,718.573,1.108,,6207.0
2022-02-13,704.107,1.187,,6351.0
2022-02-14,695.009,1.229,,6451.0
2022-02-15,675.429,1.317,,6556.0
2022-02-16,667.512,1.396,,6637.0
2022-02-17,662.276,1.519,,6679.0
2022-02-18,650.001,1.588,,7523.0
2022-02-19,665.083,1.672,,7708.0
2022-02-20,658.236,1.698,,7846.0
2022-02-21,648.784,1.725,,7904.0
2022-02-22,631.982,1.824,,7991.0
2022-02-23,619.79,1.843,,7387.0
2022-02-24,580.652,1.768,,7411.0
2022-02-25,555.23,1.846,,7456.0
2022-02-26,544.43,1.89,,7563.0
2022-02-27,535.442,1.873,,7640.0
2022-02-28,534.501,1.902,,7613.0
2022-03-01,529.604,1.805,,7517.0
2022-03-02,520.671,1.792,,8114.0
2022-03-03,531.096,1.852,,8092.0
2022-03-04,528.845,1.801,,8123.0
2022-03-05,518.983,1.718,,8160.0
2022-03-06,507.846,1.705,,8144.0
2022-03-07,491.607,1.615,,8117.0
2022-03-08,478.434,1.627,,8055.0
2022-03-09,468.369,1.602,,7980.0
2022-03-10,457.76,1.521,,7892.0
2022-03-11,448.885,1.493,,7851.0
2022-03-12,439.244,1.443,,7823.0
2022-03-13,435.687,1.395,,7735.0
2022-03-14,430.336,1.39,,7640.0
2022-03-15,426.875,1.32,,7550.0
2022-03-16,420.012,1.262,,7466.0
2022-03-17,411.27,1.242,,7368.0
2022-03-18,403.428,1.181,,7317.0
2022-03-19,391.173,1.139,,7307.0
2022-03-20,378.049,1.111,,7263.0
2022-03-21,372.525,1.044,,6554.0
2022-03-22,337.047,0.909,,6444.0
2022-03-23,317.973,0.862,,6330.0
2022-03-24,313.677,0.81,,6231.0
2022-03-25,311.666,0.763,,6136.0
2022-03-26,314.82,0.76,,6010.0
2022-03-27,319.185,0.754,,5882.0
2022-03-28,321.668,0.762,,6417.0
2022-03-29,349.837,0.774,,6296.0
2022-03-30,363.952,0.745,,6144.0
2022-03-31,366.139,0.717,,5901.0
2022-04-01,368.239,0.674,,5463.0
2022-04-02,369.945,0.621,,5102.0
2022-04-03,374.403,0.59,,4840.0
2022-04-04,375.019,0.567,,4592.0
2022-04-05,376.408,0.546,,4369.0
2022-04-06,377.736,0.512,,4187.0
2022-04-07,381.459,0.474,,4110.0
2022-04-08,384.772,0.463,,4229.0
2022-04-09,389.175,0.456,,4337.0
2022-04-10,391.286,0.462,,4372.0
2022-04-11,394.56,0.449,,4327.0
2022-04-12,399.486,0.43,,4277.0
2022-04-13,402.834,0.431,,4242.0
2022-04-14,403.205,0.411,,4205.0
2022-04-15,400.397,0.403,,4231.0
2022-04-16,394.513,0.402,,4243.0
2022-04-17,383.169,0.388,,4244.0
2022-04-18,373.354,0.38,,4212.0
2022-04-19,362.698,0.386,,4176.0
2022-04-20,351.42,0.365,,4149.0
2022-04-21,342.096,0.365,,4129.0
2022-04-22,334.26,0.353,,4109.0
2022-04-23,330.074,0.337,,4132.0
2022-04-24,329.464,0.323,,4119.0
2022-04-25,329.766,0.337,,4102.0
2022-04-26,329.447,0.352,,4074.0
2022-04-27,327.572,0.364,,4049.0
2022-04-28,321.303,0.349,,4170.0
2022-04-29,314.124,0.342,,3604.0
2022-04-30,292.387,0.319,,3271.0
2022-05-01,278.966,0.341,,3043.0
2022-05-02,272.53,0.331,,2911.0
2022-05-03,260.962,0.319,,2576.0
2022-05-04,238.152,0.273,,2224.0
2022-05-05,213.996,0.249,,1700.0
2022-05-06,196.692,0.24,,1810.0
2022-05-07,213.053,0.255,,1636.0
2022-05-08,230.774,0.245,,1605.0
2022-05-09,241.256,0.249,,1572.0
2022-05-10,254.484,0.244,,1758.0
2022-05-11,277.461,0.269,,1959.0
2022-05-12,301.59,0.285,,2177.0
2022-05-13,322.237,0.282,,2336.0
2022-05-14,322.355,0.286,,2494.0
2022-05-15,314.062,0.285,,2549.0
2022-05-16,306.494,0.277,,2521.0
2022-05-17,300.506,0.263,,2476.0
2022-05-18,295.516,0.273,,2435.0
2022-05-19,293.121,0.278,,2395.0
2022-05-20,290.554,0.288,,2295.0
2022-05-21,286.541,0.289,,2179.0
2022-05-22,282.657,0.281,,2111.0
2022-05-23,278.878,0.287,,2056.0
2022-05-24,273.919,0.29,,1995.0
2022-05-25,265.888,0.282,,1939.0
2022-05-26,255.91,0.289,,1892.0
2022-05-27,244.787,0.282,,1829.0
2022-05-28,233.04,0.288,,1764.0
2022-05-29,220.315,0.289,,1753.0
2022-05-30,213.194,0.281,,1721.0
2022-05-31,200.875,0.278,,1694.0
2022-06-01,186.536,0.27,,1633.0
2022-06-02,174.325,0.248,,1564.0
2022-06-03,164.603,0.241,,1432.0
2022-06-04,156.077,0.226,,1271.0
2022-06-05,149.501,0.222,,1200.0
2022-06-06,145.781,0.222,,1155.0
2022-06-07,140.269,0.207,,1113.0
2022-06-08,135.37,0.19,,1106.0
2022-06-09,131.302,0.19,,1097.0
2022-06-10,127.069,0.177,,1073.0
2022-06-11,123.704,0.168,,1040.0
2022-06-12,121.799,0.16,,1032.0
2022-06-13,120.463,0.157,,1022.0
2022-06-14,118.495,0.16,,1013.0
2022-06-15,116.348,0.163,,1008.0
2022-06-16,114.915,0.159,,1002.0
2022-06-17,113.892,0.156,,989.0
2022-06-18,113.315,0.161,,957.0
2022-06-19,112.969,0.163,,950.0
2022-06-20,112.8,0.153,,957.0
2022-06-21,112.892,0.139,,971.0
2022-06-22,113.738,0.13,,990.0
2022-06-23,115.021,0.124,,1009.0
2022-06-24,116.497,0.121,,1032.0
2022-06-25,118.498,0.108,,1062.0
2022-06-26,119.772,0.111,,1073.0
2022-06-27,121.8,0.111,,1117.0
2022-06-28,126.391,0.216,,1169.0
2022-06-29,133.36,0.218,,1214.0
2022-06-30,141.115,0.217,,1255.0
2022-07-01,149.352,0.224,,1319.0
2022-07-02,158.949,0.226,,1338.0
2022-07-03,169.367,0.218,,1363.0
2022-07-04,177.701,0.219,,1521.0
2022-07-05,197.126,0.118,,1684.0
2022-07-06,223.024,0.112,,1842.0
2022-07-07,251.354,0.113,,2027.0
2022-07-08,282.291,0.122,,2257.0
2022-07-09,316.963,0.123,,2465.0
2022-07-10,352.46,0.131,,2549.0
2022-07-11,375.937,0.133,,2716.0
2022-07-12,421.762,0.136,,2913.0
2022-07-13,477.874,0.158,,3099.0
2022-07-14,535.281,0.179,,3268.0
2022-07-15,596.761,0.181,,3473.0
2022-07-16,660.914,0.19,,3725.0
2022-07-17,720.254,0.196,,3897.0
2022-07-18,765.197,0.201,,3546.0
2022-07-19,754.476,0.206,,3696.0
2022-07-20,821.37,0.232,,3882.0
2022-07-21,923.318,0.249,,4035.0
2022-07-22,1029.094,0.273,,4211.0
2022-07-23,1133.15,0.337,,4383.0
2022-07-24,1214.887,0.346,,4532.0
2022-07-25,1272.916,0.379,,5131.0
2022-07-26,1422.41,0.479,,5250.0
2022-07-27,1488.195,0.567,,5318.0
2022-07-28,1542.213,0.643,,5409.0
2022-07-29,1572.418,0.724,,5490.0
2022-07-30,1596.964,0.754,,5573.0
2022-07-31,1621.49,0.819,,5584.0
2022-08-01,1636.62,0.872,,5537.0
2022-08-02,1653.348,0.905,,5508.0
2022-08-03,1699.573,0.951,,5497.0
2022-08-04,1706.025,1.005,,5474.0
2022-08-05,1720.31,1.111,,5498.0
2022-08-06,1726.36,1.17,,5501.0
2022-08-07,1736.328,1.25,,5471.0
2022-08-08,1734.2,1.315,,5530.0
2022-08-09,1735.986,1.471,,5562.0
2022-08-10,1736.655,1.565,,5629.0
2022-08-11,1738.277,1.617,,5145.0
2022-08-12,1663.393,1.612,,4772.0
2022-08-13,1612.869,1.732,,4095.0
2022-08-14,1580.506,1.733,,3772.0
2022-08-15,1581.306,1.796,,3284.0
2022-08-16,1527.902,1.828,,2955.0
2022-08-17,1506.088,1.873,,2750.0
2022-08-18,1523.809,1.966,,3156.0
2022-08-19,1630.165,2.063,,3446.0
2022-08-20,1710.323,2.061,,4017.0
2022-08-21,1765.422,2.145,,4295.0
2022-08-22,1768.24,2.192,,4691.0
2022-08-23,1817.017,2.235,,4922.0
2022-08-24,1830.996,2.247,,4967.0
2022-08-25,1791.074,2.258,,4940.0
2022-08-26,1711.947,2.289,,4910.0
2022-08-27,1627.661,2.297,,4835.0
2022-08-28,1548.837,2.291,,4770.0
2022-08-29,1496.869,2.279,,4692.0
2022-08-30,1432.479,2.251,,4610.0
2022-08-31,1347.213,2.294,,4497.0
2022-09-01,1265.371,2.302,,4283.0
2022-09-02,1193.729,2.335,,4003.0
2022-09-03,1128.095,2.366,,3722.0
2022-09-04,1070.541,2.36,,3540.0
2022-09-05,1038.424,2.345,,3355.0
2022-09-06,991.815,2.347,,3137.0
2022-09-07,946.03,2.242,,2974.0
2022-09-08,902.821,2.154,,2901.0
2022-09-09,867.389,2.023,,2804.0
2022-09-10,832.337,1.93,,2723.0
2022-09-11,801.992,1.801,,2670.0
2022-09-12,784.559,1.714,,2601.0
2022-09-13,756.238,1.599,,2533.0
2022-09-14,722.178,1.526,,2449.0
2022-09-15,691.681,1.461,,2373.0
2022-09-16,664.616,1.393,,2261.0
2022-09-17,639.551,1.313,,2148.0
2022-09-18,619.446,1.276,,2091.0
2022-09-19,602.39,1.197,,1807.0
2022-09-20,538.025,1.09,,1715.0
2022-09-21,502.97,1.023,,1651.0
2022-09-22,493.161,0.944,,1632.0
2022-09-23,479.195,0.84,,1267.0
2022-09-24,442.616,0.76,,1170.0
2022-09-25,422.696,0.733,,1184.0
2022-09-26,429.028,0.73,,1364.0
2022-09-27,442.845,0.704,,1347.0
2022-09-28,419.986,0.67,,1332.0
2022-09-29,379.417,0.698,,1290.0
2022-09-30,348.078,0.726,,1555.0
2022-10-01,343.912,0.769,,1495.0
2022-10-02,323.8,0.794,,1468.0
2022-10-03,291.11,0.77,,1405.0
2022-10-04,286.515,0.724,,1341.0
2022-10-05,276.579,0.698,,1272.0
2022-10-06,266.514,0.657,,1217.0
2022-10-07,258.212,0.613,,1168.0
2022-10-08,248.055,0.588,,1297.0
2022-10-09,240.545,0.572,,1356.0
2022-10-10,238.092,0.568,,1257.0
2022-10-11,207.434,0.524,,1311.0
2022-10-12,212.214,0.501,,1368.0
2022-10-13,226.332,0.486,,1421.0
2022-10-14,234.587,0.475,,1516.0
2022-10-15,244.214,0.456,,1627.0
2022-10-16,252.127,0.445,,1676.0
2022-10-17,254.817,0.41,,1881.0
2022-10-18,288.437,0.444,,1934.0
2022-10-19,286.19,0.46,,1982.0
2022-10-20,275.149,0.452,,2029.0
2022-10-21,269.372,0.456,,2113.0
2022-10-22,268.26,0.469,,2244.0
2022-10-23,269.656,0.466,,2297.0
2022-10-24,271.361,0.483,,2322.0
2022-10-25,277.599,0.462,,2357.0
2022-10-26,285.366,0.461,,2400.0
2022-10-27,293.004,0.461,,2455.0
2022-10-28,301.833,0.443,,2543.0
2022-10-29,313.762,0.42,,2631.0
2022-10-30,324.985,0.417,,2695.0
2022-10-31,331.311,0.403,,2757.0
2022-11-01,351.566,0.42,,2872.0
2022-11-02,374.734,0.423,,3070.0
2022-11-03,403.242,0.421,,3004.0
2022-11-04,397.261,0.43,,3143.0
2022-11-05,431.43,0.446,,3284.0
2022-11-06,461.149,0.451,,3392.0
2022-11-07,471.845,0.473,,3570.0
2022-11-08,490.425,0.493,,3734.0
2022-11-09,510.034,0.524,,3820.0
2022-11-10,522.832,0.56,,4176.0
2022-11-11,568.966,0.585,,4385.0
2022-11-12,575.093,0.612,,4590.0
2022-11-13,577.971,0.636,,4739.0
2022-11-14,584.808,0.643,,4876.0
2022-11-15,606.044,,,5026.0
2022-11-16,629.431,0.579,,5177.0
2022-11-17,644.447,0.625,,5303.0
2022-11-18,657.91,0.637,,5452.0
2022-11-19,669.897,0.644,,5548.0
2022-11-20,680.071,0.708,,5622.0
2022-11-21,685.683,0.718,,5716.0
2022-11-22,710.359,0.884,,5932.0
2022-11-23,739.931,0.94,,5594.0
2022-11-24,703.629,0.929,,5678.0
2022-11-25,740.586,0.938,,5770.0
2022-11-26,781.431,1.011,,5843.0
2022-11-27,805.351,1.034,,5880.0
2022-11-28,813.064,1.087,,5936.0
2022-11-29,829.038,1.097,,5887.0
2022-11-30,834.841,1.155,,6349.0
2022-12-01,901.795,1.215,,6360.0
2022-12-02,892.676,1.315,,6375.0
2022-12-03,874.54,1.333,,6362.0
2022-12-04,864.271,1.344,,6317.0
2022-12-05,862.547,1.36,,6330.0
2022-12-06,865.06,1.353,,6348.0
2022-12-07,877.723,1.354,,6374.0
2022-12-08,894.854,1.425,,6410.0
2022-12-09,914.634,1.472,,6485.0
2022-12-10,944.795,1.52,,6519.0
2022-12-11,978.919,1.565,,6521.0
2022-12-12,995.879,1.577,,6530.0
2022-12-13,1041.653,1.654,,6525.0
2022-12-14,1089.165,1.692,,6509.0
2022-12-15,1129.994,1.731,,6484.0
2022-12-16,1160.55,1.767,,6450.0
2022-12-17,1186.622,1.815,,6417.0
2022-12-18,1206.288,1.864,,6391.0
2022-12-19,1216.182,1.925,,6320.0
2022-12-20,1227.795,1.944,,6244.0
2022-12-21,1246.623,2.004,,6157.0
2022-12-22,1264.929,2.076,,6065.0
2022-12-23,1287.673,2.14,,5829.0
2022-12-24,1309.847,2.227,,5508.0
2022-12-25,1325.323,2.312,,5298.0
2022-12-26,1332.624,2.355,,5157.0
2022-12-27,1352.531,2.401,,4923.0
2022-12-28,1363.222,2.538,,4568.0
2022-12-29,1372.083,2.631,,4011.0
2022-12-30,1343.786,2.644,,3081.0
2022-12-31,1262.929,2.59,,2217.0
2023-01-01,1190.618,2.522,,1828.0
2023-01-02,1189.475,2.511,,1226.0
2023-01-03,1059.886,2.456,,640.0
2023-01-04,930.902,2.229,,324.0
2023-01-05,971.057,2.13,,328.0
2023-01-06,1082.573,2.28,,637.0
2023-01-07,1233.771,2.477,,1030.0
2023-01-08,1353.188,2.661,,1158.0
2023-01-09,1375.137,2.809,,1185.0
2023-01-10,1360.244,2.843,,1454.0
2023-01-11,1469.237,3.031,,1629.0
2023-01-12,1421.486,3.21,,1697.0
2023-01-13,1304.545,3.237,,1684.0
2023-01-14,1181.706,3.284,,1602.0
2023-01-15,1086.903,3.293,,1549.0
