date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,weekly_hosp_admissions_per_million,new_vaccinations_smoothed_per_million
2022-10-06,172.143,0.664,,3201.0
2022-10-07,172.143,0.664,,3084.0
2022-10-08,172.143,0.664,,2968.0
2022-10-09,172.143,0.664,,2852.0
2022-10-10,172.143,0.664,,2779.0
2022-10-11,172.143,0.664,,2706.0
2022-10-12,172.143,0.664,,2633.0
2022-10-13,50.281,2.221,,2561.0
2022-10-14,50.281,2.221,,2488.0
2022-10-15,50.281,2.221,,2415.0
2022-10-16,50.281,2.221,,2342.0
2022-10-17,50.281,2.221,,2277.0
2022-10-18,50.281,2.221,,2212.0
2022-10-19,50.281,2.221,,2148.0
2022-10-20,46.354,1.679,,2083.0
2022-10-21,46.354,1.679,,2018.0
2022-10-22,46.354,1.679,,1953.0
2022-10-23,46.354,1.679,,1889.0
2022-10-24,46.354,1.679,,1835.0
2022-10-25,46.354,1.679,,1781.0
2022-10-26,46.354,1.679,,1727.0
2022-10-27,44.566,1.314,,1673.0
2022-10-28,44.566,1.314,,1620.0
2022-10-29,44.566,1.314,,1566.0
2022-10-30,44.566,1.314,,1512.0
2022-10-31,44.566,1.314,,1422.0
2022-11-01,44.566,1.314,,1332.0
2022-11-02,44.566,1.314,,1243.0
2022-11-03,46.272,1.273,,1153.0
2022-11-04,46.272,1.273,,1063.0
2022-11-05,46.272,1.273,,974.0
2022-11-06,46.272,1.273,,884.0
2022-11-07,46.272,1.273,,935.0
2022-11-08,46.272,1.273,,985.0
2022-11-09,46.272,1.273,,1036.0
2022-11-10,49.983,1.408,,1087.0
2022-11-11,49.983,1.408,,1138.0
2022-11-12,49.983,1.408,,1189.0
2022-11-13,49.983,1.408,,1239.0
2022-11-14,49.983,1.408,,1217.0
2022-11-15,49.983,1.408,,1194.0
2022-11-16,49.983,1.408,,1171.0
2022-11-17,55.548,0.961,,1149.0
2022-11-18,55.548,0.961,,1126.0
2022-11-19,55.548,0.961,,1103.0
2022-11-20,55.548,0.961,,1081.0
2022-11-21,55.548,0.961,,1049.0
2022-11-22,55.548,0.961,,1018.0
2022-11-23,55.548,0.961,,987.0
2022-11-24,52.759,1.435,,956.0
2022-11-25,52.759,1.435,,925.0
2022-11-26,52.759,1.435,,894.0
2022-11-27,52.759,1.435,,862.0
2022-11-28,52.759,1.435,,852.0
2022-11-29,52.759,1.435,,841.0
2022-11-30,52.759,1.435,,830.0
2022-12-01,73.193,1.259,,819.0
2022-12-02,73.193,1.259,,809.0
2022-12-03,73.193,1.259,,798.0
2022-12-04,73.193,1.259,,787.0
2022-12-05,73.193,1.259,,816.0
2022-12-06,73.193,1.259,,846.0
2022-12-07,73.193,1.259,,875.0
2022-12-08,112.099,1.449,,904.0
2022-12-09,112.099,1.449,,934.0
2022-12-10,112.099,1.449,,963.0
2022-12-11,112.099,1.449,,992.0
2022-12-12,112.099,1.449,,1024.0
2022-12-13,112.099,1.449,,1055.0
2022-12-14,112.099,1.449,,1086.0
2022-12-15,153.469,1.76,,1118.0
2022-12-16,153.469,1.76,,1149.0
2022-12-17,153.469,1.76,,1180.0
2022-12-18,153.469,1.76,,1211.0
2022-12-19,153.469,1.76,,1150.0
2022-12-20,153.469,1.76,,1089.0
2022-12-21,153.469,1.76,,1028.0
2022-12-22,182.462,3.561,,967.0
2022-12-23,182.462,3.561,,906.0
2022-12-24,182.462,3.561,,845.0
2022-12-25,182.462,3.561,,784.0
2022-12-26,182.462,3.561,,702.0
2022-12-27,182.462,3.561,,621.0
2022-12-28,182.462,3.561,,539.0
2022-12-29,131.166,2.708,,458.0
2022-12-30,131.166,2.708,,376.0
2022-12-31,131.166,2.708,,295.0
2023-01-01,131.166,2.708,,213.0
2023-01-02,131.166,2.708,,213.0
2023-01-03,131.166,2.708,,213.0
2023-01-04,131.166,2.708,,213.0
2023-01-05,115.024,4.266,,213.0
2023-01-06,115.024,4.266,,213.0
2023-01-07,115.024,4.266,,213.0
2023-01-08,115.024,4.266,,213.0
2023-01-09,115.024,4.266,,
2023-01-10,115.024,4.266,,
2023-01-11,115.024,4.266,,
2023-01-12,60.721,6.812,,
2023-01-13,,,,
2023-01-14,,,,
2023-01-15,,,,
