date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,weekly_hosp_admissions_per_million,new_vaccinations_smoothed_per_million
2022-08-09,414.048,1.142,79.793,513.0
2022-08-10,389.386,1.138,77.006,486.0
2022-08-11,369.4,1.123,74.042,452.0
2022-08-12,352.644,1.11,71.859,411.0
2022-08-13,352.644,1.11,69.81,400.0
2022-08-14,352.644,1.11,69.618,398.0
2022-08-15,236.8,0.744,56.656,342.0
2022-08-16,258.501,0.885,55.653,300.0
2022-08-17,276.753,0.895,58.116,288.0
2022-08-18,275.263,0.921,57.201,280.0
2022-08-19,270.203,0.921,56.759,278.0
2022-08-20,270.203,0.921,57.113,279.0
2022-08-21,270.203,0.921,56.641,279.0
2022-08-22,351.427,1.165,65.032,319.0
2022-08-23,310.257,0.975,60.741,334.0
2022-08-24,279.803,0.9,55.107,326.0
2022-08-25,271.865,0.798,51.878,320.0
2022-08-26,267.399,0.75,49.563,317.0
2022-08-27,267.399,0.75,47.262,317.0
2022-08-28,267.399,0.75,47.587,317.0
2022-08-29,261.178,0.737,44.932,315.0
2022-08-30,258.037,0.704,44.357,316.0
2022-08-31,253.721,0.697,42.484,311.0
2022-09-01,251.212,0.691,41.806,311.0
2022-09-02,247.595,0.699,40.671,317.0
2022-09-03,247.595,0.699,40.125,320.0
2022-09-04,247.595,0.699,39.461,320.0
2022-09-05,239.558,0.645,40.155,323.0
2022-09-06,238.338,0.619,39.211,329.0
2022-09-07,240.238,0.602,39.181,327.0
2022-09-08,242.808,0.638,38.341,330.0
2022-09-09,248.471,0.588,37.117,326.0
2022-09-10,248.471,0.588,37.648,325.0
2022-09-11,248.471,0.588,37.692,324.0
2022-09-12,266.554,0.539,37.191,317.0
2022-09-13,306.54,0.548,37.087,303.0
2022-09-14,326.309,0.489,36.497,302.0
2022-09-15,354.532,0.436,37.353,298.0
2022-09-16,374.753,0.43,38.488,294.0
2022-09-17,374.753,0.43,38.916,294.0
2022-09-18,374.753,0.43,38.975,295.0
2022-09-19,418.993,0.451,40.833,294.0
2022-09-20,431.458,0.417,41.467,293.0
2022-09-21,449.836,0.449,42.278,293.0
2022-09-22,460.792,0.442,43.015,293.0
2022-09-23,479.411,0.453,44.519,299.0
2022-09-24,479.411,0.453,45.095,302.0
2022-09-25,479.411,0.453,45.64,302.0
2022-09-26,511.769,0.457,49.12,303.0
2022-09-27,561.06,0.459,55.653,301.0
2022-09-28,589.803,0.466,61.566,299.0
2022-09-29,616.982,0.472,66.374,293.0
2022-09-30,639.601,0.474,70.798,285.0
2022-10-01,639.601,0.474,73.319,284.0
2022-10-02,639.601,0.474,73.776,283.0
2022-10-03,673.015,0.501,78.141,280.0
2022-10-04,702.446,0.554,82.683,275.0
2022-10-05,733.351,0.577,87.609,272.0
2022-10-06,763.204,0.613,93.242,274.0
2022-10-07,790.295,0.653,99.081,284.0
2022-10-08,790.295,0.653,100.202,288.0
2022-10-09,790.295,0.653,100.777,290.0
2022-10-10,825.118,0.71,104.08,309.0
2022-10-11,836.913,0.733,109.596,346.0
2022-10-12,839.828,0.75,109.728,373.0
2022-10-13,837.05,0.775,111.601,411.0
2022-10-14,831.939,0.83,112.25,449.0
2022-10-15,831.939,0.83,114.654,457.0
2022-10-16,831.939,0.83,115.111,457.0
2022-10-17,826.713,0.937,117.013,470.0
2022-10-18,811.718,0.971,117.809,483.0
2022-10-19,801.359,1.079,122.115,500.0
2022-10-20,785.717,1.093,120.832,525.0
2022-10-21,765.477,1.098,120.154,546.0
2022-10-22,765.477,1.098,117.544,547.0
2022-10-23,765.477,1.098,117.455,548.0
2022-10-24,713.517,1.114,112.648,549.0
2022-10-25,654.62,1.178,108.386,556.0
2022-10-26,608.598,1.081,102.738,551.0
2022-10-27,567.089,1.085,98.698,531.0
2022-10-28,517.996,1.043,94.702,502.0
2022-10-29,517.996,1.043,95.07,493.0
2022-10-30,517.996,1.043,94.289,492.0
2022-10-31,435.466,1.022,89.983,466.0
2022-11-01,309.816,0.746,75.177,355.0
2022-11-02,297.109,0.935,72.317,338.0
2022-11-03,307.507,0.902,70.665,337.0
2022-11-04,315.207,0.937,68.04,335.0
2022-11-05,315.207,0.937,65.813,336.0
2022-11-06,315.207,0.937,65.504,336.0
2022-11-07,333.569,0.916,65.489,360.0
2022-11-08,418.946,1.163,72.936,478.0
2022-11-09,405.356,0.999,71.771,492.0
2022-11-10,373.847,0.994,70.517,501.0
2022-11-11,311.832,0.83,64.501,401.0
2022-11-12,311.832,0.83,61.463,395.0
2022-11-13,311.832,0.83,61.389,394.0
2022-11-14,341.481,0.826,63.144,388.0
2022-11-15,360.15,0.832,64.265,371.0
2022-11-16,370.852,0.809,66.86,364.0
2022-11-17,384.046,0.881,68.143,353.0
2022-11-18,462.364,1.036,76.342,456.0
2022-11-19,462.364,1.036,80.191,462.0
2022-11-20,462.364,1.036,81.282,463.0
2022-11-21,467.253,1.089,82.226,458.0
2022-11-22,499.525,1.024,83.804,446.0
2022-11-23,531.98,1.072,84.527,440.0
2022-11-24,568.212,1.015,84.527,435.0
2022-11-25,592.337,1.003,84.836,423.0
2022-11-26,592.337,1.003,85.559,422.0
2022-11-27,592.337,1.003,85.072,422.0
2022-11-28,649.747,0.912,89.275,429.0
2022-11-29,709.748,0.944,94.348,444.0
2022-11-30,747.225,0.925,99.494,469.0
2022-12-01,786.668,0.959,105.599,503.0
2022-12-02,808.532,0.956,108.49,552.0
2022-12-03,808.532,0.956,110.067,572.0
2022-12-04,808.532,0.956,111.483,579.0
2022-12-05,825.796,0.999,112.545,624.0
2022-12-06,851.628,1.026,116.659,697.0
2022-12-07,870.111,1.064,120.847,745.0
2022-12-08,875.049,1.034,126.982,807.0
2022-12-09,888.744,1.091,132.954,885.0
2022-12-10,888.744,1.091,137.938,922.0
2022-12-11,888.744,1.091,137.437,932.0
2022-12-12,922.55,1.321,143.896,984.0
2022-12-13,903.234,1.361,148.526,1042.0
2022-12-14,891.588,1.405,153.333,1077.0
2022-12-15,872.511,1.498,154.38,1115.0
2022-12-16,853.239,1.576,155.885,1137.0
2022-12-17,853.239,1.576,156.003,1131.0
2022-12-18,853.239,1.576,157.212,1126.0
2022-12-19,807.881,1.569,155.221,1102.0
2022-12-20,754.931,1.557,157.934,1049.0
2022-12-21,722.044,1.584,157.094,999.0
2022-12-22,694.608,1.614,155.059,885.0
2022-12-23,668.075,1.671,154.307,705.0
2022-12-24,668.075,1.671,151.107,636.0
2022-12-25,668.075,1.671,148.688,623.0
2022-12-26,547.413,1.127,140.401,532.0
2022-12-27,524.002,1.744,134.458,427.0
2022-12-28,463.895,1.772,127.896,369.0
2022-12-29,411.059,1.797,119.697,324.0
2022-12-30,369.015,1.706,112.235,309.0
2022-12-31,369.015,1.706,108.386,310.0
2023-01-01,369.015,1.706,108.932,310.0
2023-01-02,365.524,2.237,111.498,315.0
2023-01-03,287.395,1.69,102.783,337.0
2023-01-04,262.166,1.654,95.115,350.0
2023-01-05,234.991,1.677,90.735,387.0
2023-01-06,206.709,1.449,87.609,454.0
2023-01-07,206.709,1.449,86.503,478.0
2023-01-08,206.709,1.449,85.618,484.0
2023-01-09,160.643,1.635,76.387,492.0
2023-01-10,136.967,1.534,70.208,484.0
2023-01-11,123.337,1.46,65.489,469.0
2023-01-12,114.116,1.27,61.139,445.0
2023-01-13,105.384,1.468,56.789,
2023-01-14,,,,
2023-01-15,,,,
