date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,weekly_hosp_admissions_per_million,new_vaccinations_smoothed_per_million
2022-10-22,611.662,1.418,68.245,711.0
2022-10-23,600.326,1.466,67.737,712.0
2022-10-24,594.458,1.336,67.296,715.0
2022-10-25,571.122,1.353,65.941,711.0
2022-10-26,554.989,1.382,64.891,713.0
2022-10-27,533.69,1.406,64.061,708.0
2022-10-28,516.565,1.391,62.537,704.0
2022-10-29,504.525,1.353,61.063,699.0
2022-10-30,442.692,1.227,60.148,699.0
2022-10-31,414.611,1.132,58.641,668.0
2022-11-01,296.736,0.842,55.118,551.0
2022-11-02,211.957,0.617,55.338,506.0
2022-11-03,135.11,0.39,55.829,483.0
2022-11-04,333.413,0.995,56.151,469.0
2022-11-05,268.566,0.811,58.251,466.0
2022-11-06,268.566,0.811,58.776,464.0
2022-11-07,268.566,0.811,59.251,476.0
2022-11-08,268.566,0.811,62.401,573.0
2022-11-09,268.566,0.811,62.469,588.0
2022-11-10,268.566,0.811,62.147,583.0
2022-11-11,438.416,1.328,62.181,574.0
2022-11-12,438.416,1.328,61.91,571.0
2022-11-13,438.416,1.328,62.503,572.0
2022-11-14,438.416,1.328,65.094,565.0
2022-11-15,438.416,1.328,66.619,553.0
2022-11-16,438.416,1.328,68.685,546.0
2022-11-17,438.416,1.328,70.481,533.0
2022-11-18,504.15,1.29,72.293,528.0
2022-11-19,504.15,1.29,73.631,520.0
2022-11-20,504.15,1.29,74.529,519.0
2022-11-21,504.15,1.29,73.784,513.0
2022-11-22,504.15,1.29,75.647,499.0
2022-11-23,504.15,1.29,76.443,488.0
2022-11-24,504.15,1.29,76.799,480.0
2022-11-25,554.423,1.403,77.087,470.0
2022-11-26,554.423,1.403,77.629,471.0
2022-11-27,554.423,1.403,78.052,473.0
2022-11-28,554.423,1.403,79.153,475.0
2022-11-29,554.423,1.403,78.323,482.0
2022-11-30,554.423,1.403,78.645,488.0
2022-12-01,554.423,1.403,80.423,485.0
2022-12-02,550.304,1.537,81.609,484.0
2022-12-03,550.304,1.537,82.253,482.0
2022-12-04,550.304,1.537,82.947,480.0
2022-12-05,550.304,1.537,85.539,484.0
2022-12-06,550.304,1.537,87.69,487.0
2022-12-07,550.304,1.537,88.232,469.0
2022-12-08,550.304,1.537,84.489,383.0
2022-12-09,535.553,1.66,85.031,362.0
2022-12-10,535.553,1.66,85.454,351.0
2022-12-11,535.553,1.66,84.556,349.0
2022-12-12,535.553,1.66,82.558,340.0
2022-12-13,535.553,1.66,79.644,327.0
2022-12-14,535.553,1.66,78.526,333.0
2022-12-15,535.553,1.66,80.051,413.0
2022-12-16,422.565,1.74,78.238,424.0
2022-12-17,422.565,1.74,76.291,426.0
2022-12-18,422.565,1.74,75.494,427.0
2022-12-19,422.565,1.74,73.834,415.0
2022-12-20,422.565,1.74,73.445,396.0
2022-12-21,422.565,1.74,71.768,367.0
2022-12-22,422.565,1.74,70.548,324.0
2022-12-23,332.893,1.931,69.363,267.0
2022-12-24,332.893,1.931,68.262,233.0
2022-12-25,332.893,1.931,67.262,227.0
2022-12-26,332.893,1.931,62.655,177.0
2022-12-27,332.893,1.931,62.841,146.0
2022-12-28,332.893,1.931,62.723,128.0
2022-12-29,332.893,1.931,63.028,125.0
2022-12-30,295.452,1.708,62.418,137.0
2022-12-31,295.452,1.708,60.758,140.0
2023-01-01,295.452,1.708,59.538,140.0
2023-01-02,295.452,1.708,61.622,163.0
2023-01-03,295.452,1.708,58.302,177.0
2023-01-04,295.452,1.708,54.559,189.0
2023-01-05,295.452,1.708,,188.0
2023-01-06,329.033,1.875,,155.0
2023-01-07,329.033,1.875,,164.0
2023-01-08,329.033,1.875,,167.0
2023-01-09,329.033,1.875,,176.0
2023-01-10,329.033,1.875,,179.0
2023-01-11,329.033,1.875,,179.0
2023-01-12,329.033,1.875,,188.0
2023-01-13,203.406,1.394,,229.0
2023-01-14,,,,236.0
2023-01-15,,,,235.0
