date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,weekly_hosp_admissions_per_million,new_vaccinations_smoothed_per_million
2022-06-16,68.631,0.832,,703.0
2022-06-17,57.46,0.639,,689.0
2022-06-18,55.832,0.698,,683.0
2022-06-19,50.553,0.698,,679.0
2022-06-20,52.088,0.706,,681.0
2022-06-21,52.136,0.698,,678.0
2022-06-22,54.562,0.609,,661.0
2022-06-23,61.97,0.498,,666.0
2022-06-24,63.894,0.505,,690.0
2022-06-25,63.89,0.498,,680.0
2022-06-26,66.424,0.494,,679.0
2022-06-27,64.938,0.483,,673.0
2022-06-28,68.671,0.49,,671.0
2022-06-29,67.356,0.531,,633.0
2022-06-30,72.539,0.535,,416.0
2022-07-01,69.396,0.565,,408.0
2022-07-02,71.487,0.546,,361.0
2022-07-03,72.394,0.539,,361.0
2022-07-04,70.384,0.539,,363.0
2022-07-05,79.909,0.58,,373.0
2022-07-06,74.025,0.587,,471.0
2022-07-07,83.699,0.606,,773.0
2022-07-08,91.637,0.639,,758.0
2022-07-09,82.045,0.624,,901.0
2022-07-10,82.584,0.643,,931.0
2022-07-11,85.188,0.669,,943.0
2022-07-12,75.299,0.602,,959.0
2022-07-13,89.929,0.62,,1114.0
2022-07-14,124.597,0.606,,841.0
2022-07-15,132.365,0.698,,941.0
2022-07-16,134.311,0.765,,954.0
2022-07-17,130.333,0.773,,1012.0
2022-07-18,126.588,0.747,,1037.0
2022-07-19,154.235,0.914,,1098.0
2022-07-20,151.029,0.944,,1032.0
2022-07-21,122.516,0.958,,1272.0
2022-07-22,133.056,1.263,,1299.0
2022-07-23,131.83,1.215,,1322.0
2022-07-24,136.578,1.215,,1311.0
2022-07-25,141.225,1.23,,1316.0
2022-07-26,128.616,1.207,,1302.0
2022-07-27,126.38,1.155,,1849.0
2022-07-28,124.79,1.371,,1814.0
2022-07-29,113.552,0.999,,1733.0
2022-07-30,112.371,0.988,,1575.0
2022-07-31,111.13,0.966,,1523.0
2022-08-01,110.071,0.951,,1787.0
2022-08-02,103.667,0.854,,1723.0
2022-08-03,102.381,0.828,,1053.0
2022-08-04,,0.598,,1006.0
2022-08-05,124.222,0.762,,997.0
2022-08-06,123.233,0.762,,1075.0
2022-08-07,122.524,0.769,,1089.0
2022-08-08,121.725,0.788,,822.0
2022-08-09,108.203,0.814,,876.0
2022-08-10,107.515,0.847,,1004.0
2022-08-11,155.773,1.271,,809.0
2022-08-12,94.372,1.107,,782.0
2022-08-13,90.397,1.062,,772.0
2022-08-14,87.599,1.048,,763.0
2022-08-15,84.716,1.029,,731.0
2022-08-16,103.488,1.152,,706.0
2022-08-17,103.109,1.155,,902.0
2022-08-18,88.955,0.929,,1113.0
2022-08-19,92.462,1.114,,1215.0
2022-08-20,95.635,1.17,,1243.0
2022-08-21,97.942,1.17,,1236.0
2022-08-22,100.349,1.174,,1257.0
2022-08-23,87.339,1.036,,1276.0
2022-08-24,90.69,1.189,,1067.0
2022-08-25,84.2,1.282,,923.0
2022-08-26,77.576,1.148,,887.0
2022-08-27,77.182,1.126,,809.0
2022-08-28,76.919,1.129,,770.0
2022-08-29,76.295,1.126,,888.0
2022-08-30,77.747,1.245,,873.0
2022-08-31,71.19,1.137,,857.0
2022-09-01,78.572,1.167,,1000.0
2022-09-02,77.353,1.155,,983.0
2022-09-03,77.03,1.137,,992.0
2022-09-04,76.748,1.152,,995.0
2022-09-05,76.622,1.155,,945.0
2022-09-06,72.661,0.992,,872.0
2022-09-07,72.587,0.999,,831.0
2022-09-08,63.626,0.847,,733.0
2022-09-09,62.404,0.888,,712.0
2022-09-10,62.315,0.903,,697.0
2022-09-11,60.554,0.884,,699.0
2022-09-12,63.054,0.895,,760.0
2022-09-13,65.187,0.992,,825.0
2022-09-14,61.791,0.847,,843.0
2022-09-15,65.517,1.389,,895.0
2022-09-16,71.51,1.475,,955.0
2022-09-17,71.424,1.471,,979.0
2022-09-18,73.133,1.501,,988.0
2022-09-19,71.146,1.49,,1000.0
2022-09-20,73.601,1.438,,1026.0
2022-09-21,77.398,1.505,,1032.0
2022-09-22,75.444,0.973,,1160.0
2022-09-23,68.497,0.825,,1175.0
2022-09-24,68.939,0.854,,1192.0
2022-09-25,69.537,0.828,,1190.0
2022-09-26,69.689,0.832,,1210.0
2022-09-27,66.179,0.854,,1296.0
2022-09-28,68.274,0.88,,1504.0
2022-09-29,70.759,0.84,,1864.0
2022-09-30,62.672,0.754,,1954.0
2022-10-01,63.088,0.732,,2001.0
2022-10-02,63.002,0.743,,2050.0
2022-10-03,69.619,0.814,,2067.0
2022-10-04,73.913,0.828,,2030.0
2022-10-05,68.047,0.676,,1830.0
2022-10-06,69.548,0.739,,1829.0
2022-10-07,78.483,0.814,,1799.0
2022-10-08,78.81,0.802,,2172.0
2022-10-09,78.932,0.795,,2152.0
2022-10-10,72.643,0.721,,2116.0
2022-10-11,69.277,0.654,,1995.0
2022-10-12,79.497,0.884,,2253.0
2022-10-13,81.551,0.843,,2321.0
2022-10-14,88.859,1.07,,2319.0
2022-10-15,89.193,1.077,,1941.0
2022-10-16,89.457,1.085,,1961.0
2022-10-17,89.186,1.085,,1998.0
2022-10-18,89.914,1.174,,2146.0
2022-10-19,84.835,1.1,,2090.0
2022-10-20,83.918,1.252,,1985.0
2022-10-21,74.831,1.077,,2200.0
2022-10-22,73.858,1.092,,2307.0
2022-10-23,73.412,1.085,,2333.0
2022-10-24,76.068,1.404,,2364.0
2022-10-25,77.743,1.397,,2392.0
2022-10-26,77.19,1.434,,2476.0
2022-10-27,76.551,1.46,,2722.0
2022-10-28,83.234,1.631,,2549.0
2022-10-29,83.446,1.631,,2510.0
2022-10-30,83.353,1.635,,2501.0
2022-10-31,80.403,1.319,,2481.0
2022-11-01,77.628,1.304,,2446.0
2022-11-02,78.568,1.267,,2534.0
2022-11-03,78.271,1.271,,2499.0
2022-11-04,66.364,1.018,,2472.0
2022-11-05,63.326,0.973,,2448.0
2022-11-06,61.256,0.962,,2441.0
2022-11-07,73.04,1.107,,2414.0
2022-11-08,71.354,1.207,,2360.0
2022-11-09,69.318,1.263,,2111.0
2022-11-10,65.863,1.245,,1949.0
2022-11-11,64.656,1.267,,1859.0
2022-11-12,67.182,1.3,,1826.0
2022-11-13,69.091,1.304,,1818.0
2022-11-14,57.155,1.159,,1649.0
2022-11-15,64.834,1.445,,2134.0
2022-11-16,66.654,1.597,,2225.0
2022-11-17,60.409,1.564,,2057.0
2022-11-18,60.131,1.523,,2284.0
2022-11-19,60.075,1.512,,2264.0
2022-11-20,60.335,1.508,,2289.0
2022-11-21,65.172,1.609,,2473.0
2022-11-22,52.192,1.196,,2024.0
2022-11-23,52.805,0.988,,1958.0
2022-11-24,36.723,0.702,,2072.0
2022-11-25,37.83,0.669,,1888.0
2022-11-26,35.359,0.646,,1885.0
2022-11-27,33.19,0.646,,1839.0
2022-11-28,33.895,0.765,,1820.0
2022-11-29,30.541,0.676,,1790.0
2022-11-30,25.47,0.814,,1734.0
2022-12-01,65.387,1.051,,1605.0
2022-12-02,60.799,1.007,,1563.0
2022-12-03,60.799,1.007,,1526.0
2022-12-04,60.799,1.007,,1531.0
2022-12-05,83.375,1.389,,1508.0
2022-12-06,81.321,1.389,,1418.0
2022-12-07,87.016,1.289,,1436.0
2022-12-08,60.51,1.059,,1241.0
2022-12-09,67.323,1.267,,1153.0
2022-12-10,70.845,1.337,,1125.0
2022-12-11,73.839,1.341,,1097.0
2022-12-12,55.346,1.029,,962.0
2022-12-13,62.107,1.122,,1079.0
2022-12-14,60.209,1.144,,902.0
2022-12-15,48.874,1.349,,697.0
2022-12-16,47.92,1.211,,780.0
2022-12-17,48.243,1.155,,792.0
2022-12-18,48.447,1.163,,803.0
2022-12-19,46.125,0.951,,1148.0
2022-12-20,46.575,0.966,,1087.0
2022-12-21,46.642,0.97,,1256.0
2022-12-22,71.272,0.788,,1620.0
2022-12-23,81.273,1.259,,1567.0
2022-12-24,77.428,1.245,,1529.0
2022-12-25,74.229,1.233,,1480.0
2022-12-26,71.354,1.189,,1103.0
2022-12-27,66.996,1.088,,1014.0
2022-12-28,61.784,0.929,,735.0
2022-12-29,32.982,0.836,,288.0
2022-12-30,24.225,0.334,,269.0
2022-12-31,27.238,0.368,,289.0
2023-01-01,29.467,0.375,,294.0
2023-01-02,24.805,0.334,,294.0
2023-01-03,27.758,0.334,,318.0
2023-01-04,28.572,0.297,,328.0
2023-01-05,66.647,0.832,,467.0
2023-01-06,71.974,1.1,,475.0
2023-01-07,71.755,1.129,,577.0
2023-01-08,71.588,1.126,,605.0
2023-01-09,84.627,1.824,,661.0
2023-01-10,84.107,1.924,,691.0
2023-01-11,84.75,2.028,,992.0
2023-01-12,60.105,1.88,,977.0
2023-01-13,51.378,1.616,,911.0
2023-01-14,50.49,1.586,,
2023-01-15,,1.583,,
