date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,weekly_hosp_admissions_per_million,new_vaccinations_smoothed_per_million
2021-01-18,618.575,9.74,318.091,3025.0
2021-01-19,590.944,8.908,311.928,3063.0
2021-01-20,573.614,9.078,304.913,3184.0
2021-01-21,555.5,9.217,297.969,3322.0
2021-01-22,533.147,9.2,291.945,3484.0
2021-01-23,516.391,9.188,285.187,3597.0
2021-01-24,501.04,9.122,279.19,3640.0
2021-01-25,496.262,9.207,272.468,3852.0
2021-01-26,493.864,9.873,268.672,3989.0
2021-01-27,480.15,9.736,264.049,4128.0
2021-01-28,469.469,9.611,259.059,4266.0
2021-01-29,457.599,9.52,250.214,4386.0
2021-01-30,446.237,9.239,243.569,4432.0
2021-01-31,434.738,9.283,238.033,4458.0
2021-02-01,432.985,9.283,233.794,4471.0
2021-02-02,418.668,9.096,226.152,4488.0
2021-02-03,405.673,9.011,220.444,4581.0
2021-02-04,387.902,9.043,215.818,4747.0
2021-02-05,374.006,9.085,212.676,4937.0
2021-02-06,359.597,9.03,209.043,5060.0
2021-02-07,349.721,8.832,204.878,5051.0
2021-02-08,331.71,8.692,200.0,5125.0
2021-02-09,322.572,8.479,195.374,5241.0
2021-02-10,310.44,8.267,189.754,5312.0
2021-02-11,302.63,7.961,182.95,5340.0
2021-02-12,289.603,7.614,176.411,5442.0
2021-02-13,278.651,7.412,169.724,5516.0
2021-02-14,269.793,7.281,164.98,5579.0
2021-02-15,258.368,7.069,159.869,5412.0
2021-02-16,243.206,6.483,153.711,5259.0
2021-02-17,231.926,6.08,149.564,5111.0
2021-02-18,217.6,5.826,145.393,4871.0
2021-02-19,207.17,5.69,141.731,4599.0
2021-02-20,200.082,5.548,139.253,4527.0
2021-02-21,194.616,5.573,137.187,4531.0
2021-02-22,194.596,5.684,136.661,4648.0
2021-02-23,200.501,5.943,135.916,4786.0
2021-02-24,203.045,6.285,133.909,5027.0
2021-02-25,205.084,6.224,131.902,5493.0
2021-02-26,205.12,6.061,129.102,5988.0
2021-02-27,203.965,5.891,125.709,6282.0
2021-02-28,202.447,5.839,123.205,6392.0
2021-03-01,199.941,5.884,119.838,6658.0
2021-03-02,193.544,5.739,115.895,6885.0
2021-03-03,190.194,5.445,112.365,7048.0
2021-03-04,186.564,5.239,109.891,7162.0
2021-03-05,183.295,5.063,108.578,7213.0
2021-03-06,179.045,5.065,106.994,7244.0
2021-03-07,174.774,4.903,105.126,7278.0
2021-03-08,172.506,4.651,104.307,7314.0
2021-03-09,171.305,4.587,103.346,7421.0
2021-03-10,167.351,4.17,102.684,7519.0
2021-03-11,164.52,4.009,101.304,7630.0
2021-03-12,162.443,3.886,101.046,7721.0
2021-03-13,160.546,3.653,100.083,7778.0
2021-03-14,159.289,3.574,99.456,7801.0
2021-03-15,162.155,3.568,99.119,7847.0
2021-03-16,161.838,3.353,98.761,7920.0
2021-03-17,162.752,3.209,98.049,7934.0
2021-03-18,162.936,3.246,98.005,7906.0
2021-03-19,162.357,3.077,97.047,7849.0
2021-03-20,163.198,2.994,97.49,7832.0
2021-03-21,161.865,3.075,97.547,7850.0
2021-03-22,160.557,3.011,97.7,7882.0
2021-03-23,159.566,2.881,98.537,7953.0
2021-03-24,171.37,2.994,99.338,8115.0
2021-03-25,173.555,2.873,100.358,8297.0
2021-03-26,179.986,2.929,101.18,8508.0
2021-03-27,182.323,2.944,101.732,8642.0
2021-03-28,186.954,2.833,103.411,8721.0
2021-03-29,194.642,2.867,104.192,8926.0
2021-03-30,198.646,2.845,104.671,9154.0
2021-03-31,190.865,2.68,104.869,9420.0
2021-04-01,194.864,2.576,105.185,9742.0
2021-04-02,193.911,2.465,105.72,9671.0
2021-04-03,194.211,2.444,106.429,9599.0
2021-04-04,190.619,2.39,106.781,9406.0
2021-04-05,191.288,2.318,107.916,9522.0
2021-04-06,191.784,2.293,109.776,9687.0
2021-04-07,194.464,2.94,111.419,9767.0
2021-04-08,195.727,2.902,112.501,9737.0
2021-04-09,200.176,2.907,113.743,10025.0
2021-04-10,202.647,2.909,114.671,10277.0
2021-04-11,206.641,2.9,115.874,10551.0
2021-04-12,204.519,2.894,116.563,10518.0
2021-04-13,211.83,2.908,116.238,10308.0
2021-04-14,211.497,2.205,116.291,10028.0
2021-04-15,209.128,2.16,116.406,9709.0
2021-04-16,208.421,2.147,117.021,9407.0
2021-04-17,202.096,2.125,117.843,9183.0
2021-04-18,200.616,2.149,117.911,9068.0
2021-04-19,199.195,2.168,117.846,8881.0
2021-04-20,191.43,2.156,117.453,8776.0
2021-04-21,187.087,2.14,116.917,8683.0
2021-04-22,183.702,2.154,116.001,8575.0
2021-04-23,175.217,2.109,113.932,8445.0
2021-04-24,174.758,2.126,111.611,8378.0
2021-04-25,170.781,2.109,109.654,8318.0
2021-04-26,163.791,2.103,107.884,8236.0
2021-04-27,159.451,2.03,106.391,8093.0
2021-04-28,155.722,2.067,104.659,7926.0
2021-04-29,152.121,2.043,103.337,7734.0
2021-04-30,150.04,2.06,102.714,7567.0
2021-05-01,147.45,2.06,101.156,7418.0
2021-05-02,145.842,2.065,99.722,7370.0
2021-05-03,146.733,2.068,99.069,7185.0
2021-05-04,142.799,2.156,97.544,7015.0
2021-05-05,138.556,2.084,96.06,6784.0
2021-05-06,133.595,2.047,94.215,6558.0
2021-05-07,129.558,2.027,92.211,6385.0
2021-05-08,123.985,1.981,91.028,6245.0
2021-05-09,120.667,1.956,89.234,6132.0
2021-05-10,115.348,1.92,87.209,5977.0
2021-05-11,112.204,1.838,85.152,5782.0
2021-05-12,108.048,1.818,83.366,5552.0
2021-05-13,104.645,1.797,81.495,5445.0
2021-05-14,101.866,1.743,79.589,5420.0
2021-05-15,99.97,1.695,77.661,5554.0
2021-05-16,97.815,1.697,76.266,5692.0
2021-05-17,94.744,1.697,74.575,5786.0
2021-05-18,92.095,1.74,73.02,5797.0
2021-05-19,89.178,1.693,71.814,5828.0
2021-05-20,85.852,1.666,70.31,5716.0
2021-05-21,80.396,1.654,69.024,5548.0
2021-05-22,76.357,1.638,68.107,5376.0
2021-05-23,74.733,1.611,67.569,5258.0
2021-05-24,73.31,1.628,66.99,5041.0
2021-05-25,71.111,1.568,65.979,4767.0
2021-05-26,69.13,1.708,64.474,4487.0
2021-05-27,67.666,1.989,63.806,4198.0
2021-05-28,64.817,1.961,62.402,3884.0
2021-05-29,61.464,1.893,60.537,3590.0
2021-05-30,58.685,1.869,58.911,3472.0
2021-05-31,52.011,1.759,57.087,2989.0
2021-06-01,50.863,1.761,54.238,2920.0
2021-06-02,47.577,1.581,53.043,2783.0
2021-06-03,43.961,1.278,51.456,2739.0
2021-06-04,42.104,1.27,50.265,2771.0
2021-06-05,43.025,1.378,49.319,2904.0
2021-06-06,42.472,1.387,48.349,2961.0
2021-06-07,45.782,1.442,47.513,3338.0
2021-06-08,42.282,1.3,47.675,3294.0
2021-06-09,42.964,1.264,46.404,3314.0
2021-06-10,41.504,1.168,45.559,3280.0
2021-06-11,44.457,1.172,44.917,3204.0
2021-06-12,41.781,1.038,44.187,3127.0
2021-06-13,41.414,1.014,43.82,3073.0
2021-06-14,40.451,0.963,43.501,3004.0
2021-06-15,39.541,0.97,42.543,2919.0
2021-06-16,36.818,0.931,42.062,2823.0
2021-06-17,35.552,0.887,41.287,2704.0
2021-06-18,34.062,0.918,40.604,2569.0
2021-06-19,34.091,0.877,40.054,2431.0
2021-06-20,34.048,0.863,39.422,2381.0
2021-06-21,33.552,0.893,38.961,2228.0
2021-06-22,33.604,0.902,39.029,2132.0
2021-06-23,33.916,0.903,38.783,2041.0
2021-06-24,35.046,0.921,38.887,1957.0
2021-06-25,36.539,0.89,38.701,1889.0
2021-06-26,36.612,0.886,39.029,1857.0
2021-06-27,36.5,0.885,39.528,1853.0
2021-06-28,37.781,0.842,39.989,1849.0
2021-06-29,36.414,0.836,40.19,1794.0
2021-06-30,37.592,0.799,40.696,1749.0
2021-07-01,37.899,0.775,41.018,1712.0
2021-07-02,40.045,0.735,42.254,1648.0
2021-07-03,38.451,0.702,42.738,1587.0
2021-07-04,38.285,0.687,43.09,1493.0
2021-07-05,36.341,0.671,43.622,1425.0
2021-07-06,42.688,0.662,44.282,1406.0
2021-07-07,44.738,0.673,45.816,1379.0
2021-07-08,47.26,0.659,47.619,1359.0
2021-07-09,54.595,0.671,48.89,1363.0
2021-07-10,56.601,0.669,50.921,1382.0
2021-07-11,59.767,0.703,52.943,1454.0
2021-07-12,68.42,0.751,55.34,1507.0
2021-07-13,70.075,0.773,58.32,1482.0
2021-07-14,74.712,0.773,60.123,1466.0
2021-07-15,79.375,0.818,62.497,1455.0
2021-07-16,92.487,0.814,65.314,1451.0
2021-07-17,94.199,0.811,68.234,1451.0
2021-07-18,97.834,0.8,71.158,1458.0
2021-07-19,106.084,0.785,74.54,1478.0
2021-07-20,111.753,0.756,78.672,1510.0
2021-07-21,118.815,0.772,83.074,1553.0
2021-07-22,129.158,0.743,88.265,1600.0
2021-07-23,147.216,0.785,93.127,1653.0
2021-07-24,153.684,0.812,98.413,1680.0
2021-07-25,157.17,0.815,103.648,1692.0
2021-07-26,169.553,0.837,109.202,1725.0
2021-07-27,180.204,0.908,115.386,1768.0
2021-07-28,191.049,0.916,122.153,1806.0
2021-07-29,197.802,0.929,127.902,1837.0
2021-07-30,227.523,1.069,135.582,1876.0
2021-07-31,233.995,1.086,142.854,1899.0
2021-08-01,241.07,1.141,148.872,1933.0
2021-08-02,253.288,1.181,154.903,1967.0
2021-08-03,267.186,1.235,162.532,1994.0
2021-08-04,279.386,1.304,169.707,2020.0
2021-08-05,295.08,1.391,177.431,2052.0
2021-08-06,320.747,1.496,184.029,2084.0
2021-08-07,328.857,1.534,190.375,2103.0
2021-08-08,324.764,1.493,197.479,2110.0
2021-08-09,346.263,1.566,204.085,2137.0
2021-08-10,354.807,1.67,210.361,2154.0
2021-08-11,376.797,1.78,216.882,2151.0
2021-08-12,391.292,1.993,223.267,2156.0
2021-08-13,380.651,1.962,228.458,2172.0
2021-08-14,385.019,1.964,233.052,2201.0
2021-08-15,390.162,1.998,235.662,2222.0
2021-08-16,404.911,2.22,238.695,2260.0
2021-08-17,418.812,2.301,242.446,2314.0
2021-08-18,424.217,2.469,245.807,2393.0
2021-08-19,429.016,2.788,248.192,2454.0
2021-08-20,434.248,2.958,250.238,2523.0
2021-08-21,442.4,3.088,252.372,2542.0
2021-08-22,441.341,3.089,255.225,2538.0
2021-08-23,446.756,3.214,256.644,2559.0
2021-08-24,448.447,3.387,257.492,2570.0
2021-08-25,453.474,3.535,257.235,2575.0
2021-08-26,465.546,3.718,258.021,2594.0
2021-08-27,465.221,3.837,258.429,2620.0
2021-08-28,459.54,3.869,257.971,2639.0
2021-08-29,462.841,3.913,256.768,2656.0
2021-08-30,472.033,4.073,256.094,2661.0
2021-08-31,482.53,4.076,255.633,2655.0
2021-09-01,487.294,4.284,256.626,2647.0
2021-09-02,485.328,4.615,255.937,2606.0
2021-09-03,483.978,4.698,253.735,2550.0
2021-09-04,487.039,4.699,253.289,2485.0
2021-09-05,491.898,4.742,252.804,2457.0
2021-09-06,433.672,4.275,251.675,2131.0
2021-09-07,446.34,4.551,247.241,2119.0
2021-09-08,440.903,4.667,245.396,2076.0
2021-09-09,435.682,4.76,243.738,2055.0
2021-09-10,438.444,4.98,242.94,2053.0
2021-09-11,439.797,5.059,240.288,2071.0
2021-09-12,433.415,5.038,237.486,2064.0
2021-09-13,483.104,5.692,234.852,2325.0
2021-09-14,455.891,5.622,234.131,2257.0
2021-09-15,454.079,5.799,229.454,2222.0
2021-09-16,450.644,5.911,225.325,2184.0
2021-09-17,437.529,5.908,221.006,2128.0
2021-09-18,431.504,5.98,217.039,2094.0
2021-09-19,429.999,5.99,213.03,2076.0
2021-09-20,413.823,6.054,208.676,2040.0
2021-09-21,403.812,6.273,204.653,2009.0
2021-09-22,386.239,6.252,201.032,1966.0
2021-09-23,373.729,6.174,196.323,1928.0
2021-09-24,358.496,6.187,192.255,1963.0
2021-09-25,352.415,6.122,187.936,2026.0
2021-09-26,356.48,6.202,184.123,2069.0
2021-09-27,349.945,6.182,180.266,2211.0
2021-09-28,346.271,6.211,176.576,2407.0
2021-09-29,342.15,6.19,172.293,2612.0
2021-09-30,334.157,5.986,168.373,2823.0
2021-10-01,325.824,5.837,165.06,2977.0
2021-10-02,320.716,5.834,161.752,2959.0
2021-10-03,316.746,5.814,158.843,2941.0
2021-10-04,311.114,5.676,156.363,2923.0
2021-10-05,303.65,5.412,153.451,2873.0
2021-10-06,299.783,5.421,151.719,2828.0
2021-10-07,295.962,5.271,150.016,2771.0
2021-10-08,285.709,5.133,147.838,2694.0
2021-10-09,281.722,4.965,146.496,2653.0
2021-10-10,279.512,4.945,145.233,2631.0
2021-10-11,259.361,4.627,143.679,2574.0
2021-10-12,265.895,4.794,141.733,2536.0
2021-10-13,264.044,5.017,139.283,2483.0
2021-10-14,257.738,4.898,136.821,2430.0
2021-10-15,248.531,4.906,135.28,2385.0
2021-10-16,248.96,4.967,133.371,2367.0
2021-10-17,245.657,4.961,131.423,2347.0
2021-10-18,247.259,5.209,129.584,2338.0
2021-10-19,235.281,5.073,127.166,2293.0
2021-10-20,228.47,5.073,124.653,2262.0
2021-10-21,224.738,4.999,122.957,2241.0
2021-10-22,219.31,5.019,120.571,2380.0
2021-10-23,216.325,5.01,118.499,2525.0
2021-10-24,211.165,4.925,116.805,2613.0
2021-10-25,216.582,4.799,115.608,2913.0
2021-10-26,210.259,4.647,113.811,3234.0
2021-10-27,214.573,4.171,112.673,3573.0
2021-10-28,213.407,4.103,111.038,3897.0
2021-10-29,212.934,4.045,110.0,4075.0
